exon	sample1	sample2	sample3	sample4	sample5	sample6
ENSG00000005102:010	0	0	0	0	0	0
ENSG00000005108:001	0	0	0	0	0	0
ENSG00000005108:002	0	0	0	0	0	0
ENSG00000005108:003	0	0	0	0	0	0
ENSG00000005108:004	0	0	0	0	0	0
ENSG00000005108:005	0	0	0	0	0	0
ENSG00000005108:006	0	0	0	0	0	0
ENSG00000005108:007	0	0	0	0	0	0
ENSG00000005108:008	0	0	0	0	0	0
ENSG00000005108:009	0	0	0	0	0	0
ENSG00000005108:010	0	0	0	0	0	0
ENSG00000005108:011	0	0	0	0	0	0
ENSG00000005108:012	0	0	0	0	0	0
ENSG00000005108:013	0	0	0	0	0	0
ENSG00000005108:014	0	0	0	0	0	0
ENSG00000005108:015	0	0	0	0	0	0
ENSG00000005108:016	0	0	0	0	0	0
ENSG00000005108:017	0	0	0	0	0	0
ENSG00000005108:018	0	0	0	0	0	0
ENSG00000005108:019	0	0	0	0	0	0
ENSG00000005108:020	0	0	0	0	0	0
ENSG00000005108:021	0	0	0	0	0	0
ENSG00000005108:022	0	0	0	0	0	0
ENSG00000005108:023	0	0	0	0	0	0
ENSG00000005108:024	0	0	0	0	0	0
ENSG00000005108:025	0	0	0	0	0	0
ENSG00000005108:026	0	0	0	0	0	0
ENSG00000005108:027	0	0	0	0	0	0
ENSG00000005108:028	0	0	0	0	0	0
ENSG00000005108:029	0	0	0	0	0	0
ENSG00000005108:030	0	0	0	0	0	0
ENSG00000005108:031	0	0	0	0	0	0
ENSG00000005108:032	0	1	0	7	0	0
ENSG00000005108:033	0	1	0	5	0	1
ENSG00000005108:034	0	0	0	0	0	0
ENSG00000005156:001	0	1	8	5	14	16
ENSG00000005156:002	5	6	15	19	34	45
ENSG00000005156:003	11	8	16	29	49	62
ENSG00000005156:004	11	10	17	32	49	63
ENSG00000005156:005	16	12	22	51	76	94
ENSG00000005156:006	23	16	31	64	116	146
ENSG00000005156:007	35	20	39	88	159	208
ENSG00000005156:008	0	0	0	0	0	0
ENSG00000005156:009	0	0	0	0	0	0
ENSG00000005156:010	91	65	139	244	489	528
ENSG00000005156:011	124	81	190	352	610	686
ENSG00000005156:012	85	49	133	259	422	519
ENSG00000005156:013	0	0	0	0	0	0
ENSG00000005156:014	84	61	129	247	414	554
ENSG00000005156:015	62	52	88	174	312	415
ENSG00000005156:016	73	57	109	211	358	483
ENSG00000005156:017	89	59	133	241	436	517
ENSG00000005156:018	55	29	78	132	253	282
ENSG00000005156:019	0	0	0	0	0	0
ENSG00000005156:020	86	50	135	219	430	470
ENSG00000005156:021	67	43	101	179	340	373
ENSG00000005156:022	0	0	0	0	0	0
ENSG00000005156:023	1	0	1	0	3	3
ENSG00000005156:024	115	65	173	270	542	595
ENSG00000005156:025	83	56	117	204	387	454
ENSG00000005156:026	96	59	139	216	413	486
ENSG00000005156:027	95	53	134	217	430	487
ENSG00000005156:028	0	0	0	0	0	0
ENSG00000005156:029	0	0	0	0	0	0
ENSG00000005156:030	102	54	178	266	568	590
ENSG00000005156:031	40	27	91	127	300	291
ENSG00000005156:032	94	61	167	247	530	517
ENSG00000005156:033	0	0	0	0	0	0
ENSG00000005156:034	77	63	141	203	393	458
ENSG00000005156:035	5	0	5	7	8	11
ENSG00000005156:036	4	1	5	6	6	7
ENSG00000005156:037	66	47	113	160	286	353
ENSG00000005156:038	94	62	154	215	405	489
ENSG00000005156:039	5	0	5	7	5	13
ENSG00000005156:040	2	0	1	2	2	5
ENSG00000005156:041	87	53	125	195	366	443
ENSG00000005156:042	92	51	126	215	385	473
ENSG00000005156:043	100	59	133	250	448	553
ENSG00000005156:044	82	61	114	236	427	533
ENSG00000005156:045	1	0	7	4	7	5
ENSG00000005156:046	110	79	155	316	569	700
ENSG00000005156:047	80	51	115	219	400	474
ENSG00000005156:048	67	46	86	153	321	359
ENSG00000005156:049	82	63	123	202	434	462
ENSG00000005156:050	107	80	144	253	576	603
ENSG00000005156:051	85	65	128	214	473	475
ENSG00000005156:052	0	0	4	1	2	3
ENSG00000005156:053	0	0	8	1	3	3
ENSG00000005156:054	26	23	48	88	189	166
ENSG00000005156:055	0	0	1	1	4	5
ENSG00000005156:056	2	0	11	9	17	25
ENSG00000005156:057	38	35	67	82	197	218
ENSG00000005156:058	86	62	153	216	383	449
ENSG00000005156:059	41	28	63	88	166	181
ENSG00000005175:001	2	4	1	1	1	1
ENSG00000005175:002	2	8	2	1	1	2
ENSG00000005175:003	2	8	3	2	1	3
ENSG00000005175:004	136	201	68	109	183	199
ENSG00000005175:005	0	0	0	0	0	0
ENSG00000005175:006	123	166	57	105	167	175
ENSG00000005175:007	108	176	63	114	162	170
ENSG00000005175:008	168	257	68	147	221	226
ENSG00000005175:009	174	320	85	145	258	268
ENSG00000005175:010	112	218	59	89	164	184
ENSG00000005175:011	109	176	47	91	141	153
ENSG00000005175:012	151	203	59	126	174	189
ENSG00000005175:013	168	194	51	135	189	185
ENSG00000005175:014	149	222	60	124	174	195
ENSG00000005175:015	116	188	59	100	143	165
ENSG00000005175:016	139	240	73	120	165	211
ENSG00000005175:017	0	0	0	0	0	0
ENSG00000005175:018	135	235	71	116	170	207
ENSG00000005175:019	118	193	77	92	171	212
ENSG00000005175:020	72	128	57	62	123	154
ENSG00000005175:021	15	30	3	25	12	9
ENSG00000005175:022	2	8	2	0	1	3
ENSG00000005175:023	179	294	100	147	237	264
ENSG00000005175:024	151	229	68	111	173	194
ENSG00000005175:025	70	98	23	54	76	101
ENSG00000005175:026	54	77	19	43	65	81
ENSG00000005175:027	32	48	13	26	41	53
ENSG00000005175:028	27	35	10	23	32	47
ENSG00000005175:029	17	24	7	10	17	22
ENSG00000005187:001	0	0	0	0	0	0
ENSG00000005187:002	0	0	0	0	0	0
ENSG00000005187:003	0	0	0	0	0	0
ENSG00000005187:004	0	0	0	0	0	0
ENSG00000005187:005	0	0	0	0	0	0
ENSG00000005187:006	0	0	0	0	0	0
ENSG00000005187:007	0	0	0	0	0	0
ENSG00000005187:008	0	0	0	0	0	0
ENSG00000005187:009	0	0	0	0	0	0
ENSG00000005187:010	0	0	0	0	0	0
ENSG00000005187:011	0	0	0	0	0	0
ENSG00000005187:012	0	0	1	0	0	0
ENSG00000005187:013	1	2	1	1	1	0
ENSG00000005187:014	1	2	1	1	1	0
ENSG00000005187:015	0	1	0	1	1	1
ENSG00000005187:016	0	1	0	0	0	1
ENSG00000005187:017	0	2	2	2	1	1
ENSG00000005187:018	0	2	4	3	3	0
ENSG00000005187:019	0	2	4	2	2	0
ENSG00000005187:020	1	1	3	2	1	0
ENSG00000005187:021	1	0	2	0	0	0
ENSG00000005187:022	0	0	1	0	0	0
ENSG00000005187:023	2	2	2	0	0	1
ENSG00000005187:024	5	4	4	0	2	4
ENSG00000005187:025	3	3	4	0	5	4
ENSG00000005187:026	0	0	0	0	0	0
ENSG00000005187:027	0	0	0	0	0	0
ENSG00000005187:028	0	0	0	0	0	0
ENSG00000005187:029	2	4	3	1	6	3
ENSG00000005187:030	2	3	1	3	4	2
ENSG00000005187:031	2	4	1	5	2	2
ENSG00000005187:032	1	2	0	5	1	1
ENSG00000005187:033	1	1	0	4	0	1
ENSG00000005187:034	0	0	0	0	0	0
ENSG00000005187:035	0	1	0	1	2	0
ENSG00000005187:036	0	0	0	0	1	0
ENSG00000005187:037	0	0	0	0	0	0
ENSG00000005187:038	0	0	0	0	0	0
ENSG00000005187:039	0	0	0	0	0	0
ENSG00000005187:040	0	0	0	0	0	0
ENSG00000005187:041	0	0	0	0	0	0
ENSG00000005187:042	0	0	0	0	0	0
ENSG00000005187:043	0	0	0	0	0	0
ENSG00000005187:044	0	0	0	0	0	0
ENSG00000005187:045	0	0	0	0	0	0
ENSG00000005189:001	0	0	0	0	0	0
ENSG00000005189:002	0	0	0	0	0	0
ENSG00000005189:003	0	0	0	0	0	0
ENSG00000005189:004	0	0	0	0	0	0
ENSG00000005189:005	0	0	0	0	0	0
ENSG00000005189:006	0	0	0	0	0	0
ENSG00000005189:007	0	0	0	0	0	0
ENSG00000005189:008	0	0	0	0	0	0
ENSG00000005189:009	0	0	0	0	0	0
ENSG00000005189:010	0	0	0	0	0	0
ENSG00000005189:011	0	0	0	0	0	0
ENSG00000005189:012	3	1	0	0	1	1
ENSG00000005189:013	4	1	0	0	1	1
ENSG00000005189:014	0	0	0	0	0	0
ENSG00000005189:015	1	0	1	0	0	0
ENSG00000005189:016	2	0	1	0	0	0
ENSG00000005189:017	2	0	1	0	0	0
ENSG00000005189:018	5	1	2	0	0	1
ENSG00000005189:019	10	2	2	3	2	1
ENSG00000005189:020	24	6	4	10	4	4
ENSG00000005189:021	0	0	0	0	0	0
ENSG00000005189:022	0	0	0	0	0	0
ENSG00000005189:023	23	11	5	11	9	5
ENSG00000005189:024	15	7	1	2	0	1
ENSG00000005189:025	11	2	0	1	0	1
ENSG00000005189:026	15	3	0	4	5	4
ENSG00000005189:027	21	4	1	7	7	5
ENSG00000005189:028	22	7	2	11	9	6
ENSG00000005189:029	0	0	0	1	0	1
ENSG00000005189:030	11	6	2	10	6	7
ENSG00000005189:031	14	6	3	13	9	8
ENSG00000005189:032	16	7	3	15	8	8
ENSG00000005189:033	23	11	7	16	7	6
ENSG00000005189:034	27	8	6	9	3	1
ENSG00000005189:035	0	0	0	0	0	0
ENSG00000005189:036	29	13	8	12	6	5
ENSG00000005189:037	21	9	8	11	11	6
ENSG00000005189:038	19	12	7	9	9	4
ENSG00000005189:039	23	13	9	9	18	6
ENSG00000005189:040	28	19	13	18	25	8
ENSG00000005189:041	14	10	7	15	12	5
ENSG00000005189:042	20	15	10	16	17	6
ENSG00000005189:043	21	14	9	13	13	4
ENSG00000005189:044	14	9	5	5	9	4
ENSG00000005189:045	14	8	5	5	7	3
ENSG00000005189:046	20	8	7	7	7	4
ENSG00000005189:047	24	10	4	5	7	6
ENSG00000005189:048	25	10	4	11	15	9
ENSG00000005189:049	21	10	3	11	14	7
ENSG00000005189:050	12	8	3	3	10	4
ENSG00000005189:051	0	0	0	0	0	0
ENSG00000005189:052	18	18	4	9	13	7
ENSG00000005189:053	13	11	2	8	6	3
ENSG00000005189:054	11	8	3	5	7	2
ENSG00000005189:055	26	12	5	15	12	0
ENSG00000005189:056	19	5	3	9	5	0
ENSG00000005189:057	25	9	4	18	10	3
ENSG00000005189:058	14	10	1	12	7	5
ENSG00000005189:059	8	4	2	7	6	4
ENSG00000005189:060	3	4	2	4	0	2
ENSG00000005189:061	0	0	0	0	0	0
ENSG00000005194:001	8	5	6	6	6	8
ENSG00000005194:002	21	10	15	12	30	18
ENSG00000005194:003	142	136	170	105	193	174
ENSG00000005194:004	313	357	370	162	445	338
ENSG00000005194:005	186	223	216	114	268	213
ENSG00000005194:006	127	158	157	87	190	160
ENSG00000005194:007	174	184	193	102	233	187
ENSG00000005194:008	226	195	219	119	254	206
ENSG00000005194:009	211	173	199	108	228	200
ENSG00000005194:010	156	135	144	80	171	154
ENSG00000005194:011	12	3	5	0	9	8
ENSG00000005194:012	100	93	93	56	127	107
ENSG00000005194:013	113	98	110	73	167	133
ENSG00000005194:014	0	0	0	0	0	0
ENSG00000005194:015	0	0	0	0	0	0
ENSG00000005194:016	207	177	202	116	255	252
ENSG00000005194:017	12	0	12	2	2	0
ENSG00000005194:018	17	1	10	4	3	3
ENSG00000005194:019	336	257	288	172	361	346
ENSG00000005194:020	227	179	191	107	268	226
ENSG00000005194:021	164	124	123	72	197	141
ENSG00000005194:022	179	133	147	80	227	166
ENSG00000005194:023	208	180	191	101	272	210
ENSG00000005194:024	134	108	138	76	177	130
ENSG00000005194:025	197	214	217	106	255	215
ENSG00000005194:026	82	109	92	47	104	85
ENSG00000005194:027	76	93	77	43	100	71
ENSG00000005194:028	71	82	61	40	87	64
ENSG00000005194:029	65	71	51	37	78	57
ENSG00000005194:030	1	0	0	0	0	2
ENSG00000005194:031	1	0	0	0	0	2
ENSG00000005194:032	2	0	0	0	0	2
ENSG00000005194:033	75	69	60	39	85	66
ENSG00000005194:034	44	45	31	22	56	46
ENSG00000005194:035	43	44	28	21	55	42
ENSG00000005194:036	31	34	22	14	43	32
ENSG00000005194:037	2	8	4	4	12	6
ENSG00000005194:038	1	1	3	0	3	0
ENSG00000005194:039	1	0	2	0	2	0
ENSG00000005238:001	0	2	1	1	1	0
ENSG00000005238:002	2	4	1	1	2	1
ENSG00000005238:003	7	10	5	9	15	9
ENSG00000005238:004	19	31	21	30	35	26
ENSG00000005238:005	276	323	334	388	376	414
ENSG00000005238:006	474	515	578	599	631	670
ENSG00000005238:007	184	205	227	214	232	253
ENSG00000005238:008	110	130	138	127	152	146
ENSG00000005238:009	134	163	165	160	192	192
ENSG00000005238:010	173	223	212	235	232	268
ENSG00000005238:011	164	178	184	198	183	229
ENSG00000005238:012	143	157	150	164	159	174
ENSG00000005238:013	234	227	227	261	278	307
ENSG00000005238:014	173	172	213	218	223	269
ENSG00000005238:015	258	249	308	328	348	336
ENSG00000005238:016	250	232	258	253	318	277
ENSG00000005238:017	173	159	181	173	198	203
ENSG00000005238:018	0	2	5	1	0	1
ENSG00000005238:019	37	30	32	27	38	69
ENSG00000005238:020	0	0	0	0	0	0
ENSG00000005238:021	34	25	34	26	46	23
ENSG00000005238:022	30	33	32	45	47	22
ENSG00000005238:023	10	12	17	16	22	8
ENSG00000005238:024	3	6	5	4	5	2
ENSG00000005238:025	0	0	1	0	0	0
ENSG00000005243:001	1	1	1	0	0	0
ENSG00000005243:002	9	10	3	1	2	3
ENSG00000005243:003	19	15	9	7	7	8
ENSG00000005243:004	33	36	25	19	12	19
ENSG00000005243:005	665	694	513	513	544	568
ENSG00000005243:006	22	22	9	5	11	27
ENSG00000005243:007	405	454	336	338	378	334
ENSG00000005243:008	0	0	0	0	0	0
ENSG00000005243:009	462	505	382	358	401	385
ENSG00000005243:010	2	4	2	1	4	3
ENSG00000005243:011	17	99	20	21	12	90
ENSG00000005243:012	434	516	385	328	327	387
ENSG00000005243:013	475	572	370	306	390	363
ENSG00000005243:014	421	490	327	274	340	338
ENSG00000005243:015	398	433	292	256	301	294
ENSG00000005243:016	366	391	272	243	277	275
ENSG00000005243:017	344	364	244	232	277	261
ENSG00000005243:018	351	368	247	245	282	266
ENSG00000005243:019	372	407	293	266	303	280
ENSG00000005243:020	320	332	258	215	262	237
ENSG00000005243:021	208	222	171	136	169	153
ENSG00000005243:022	210	227	176	141	170	155
ENSG00000005243:023	172	200	156	128	144	134
ENSG00000005243:024	0	1	2	0	1	1
ENSG00000005243:025	26	32	19	23	23	24
ENSG00000005243:026	6	7	3	9	6	7
ENSG00000005243:027	0	0	0	0	0	0
ENSG00000005243:028	0	0	0	0	0	0
ENSG00000005249:001	81	46	93	70	54	28
ENSG00000005249:002	0	0	0	0	0	0
ENSG00000005249:003	37	16	38	16	19	9
ENSG00000005249:004	0	0	0	0	0	0
ENSG00000005249:005	35	21	38	20	20	8
ENSG00000005249:006	37	31	42	22	25	14
ENSG00000005249:007	32	25	52	34	43	15
ENSG00000005249:008	42	29	56	51	43	16
ENSG00000005249:009	0	0	0	0	0	0
ENSG00000005249:010	46	21	39	40	36	12
ENSG00000005249:011	49	24	35	35	29	11
ENSG00000005249:012	40	21	42	34	20	11
ENSG00000005249:013	48	26	51	41	33	14
ENSG00000005249:014	337	183	352	358	243	129
ENSG00000005302:001	18	8	17	20	22	24
ENSG00000005302:002	20	11	19	24	27	31
ENSG00000005302:003	33	19	24	41	34	40
ENSG00000005302:004	43	32	37	61	57	63
ENSG00000005302:005	0	0	0	0	0	0
ENSG00000005302:006	0	0	0	0	0	0
ENSG00000005302:007	6	2	6	1	4	4
ENSG00000005302:008	9	8	7	4	9	7
ENSG00000005302:009	2	6	2	4	3	5
ENSG00000005302:010	3	8	2	6	4	6
ENSG00000005302:011	9	11	7	11	11	12
ENSG00000005302:012	12	15	13	18	16	13
ENSG00000005302:013	84	65	74	108	100	108
ENSG00000005302:014	0	0	0	0	0	0
ENSG00000005302:015	0	0	0	0	0	0
ENSG00000005302:016	0	0	0	0	0	0
ENSG00000005302:017	4	2	0	0	4	5
ENSG00000005302:018	0	0	0	0	0	0
ENSG00000005302:019	0	0	0	0	0	0
ENSG00000005302:020	108	78	85	123	104	118
ENSG00000005302:021	124	75	90	126	110	119
ENSG00000005302:022	0	0	0	0	0	0
ENSG00000005302:023	116	60	88	129	113	122
ENSG00000005302:024	121	56	86	144	113	127
ENSG00000005302:025	92	42	67	115	87	92
ENSG00000005302:026	109	48	67	115	101	105
ENSG00000005302:027	85	42	51	91	95	90
ENSG00000005302:028	89	40	47	90	91	93
ENSG00000005302:029	99	45	58	112	89	97
ENSG00000005302:030	113	55	64	114	95	105
ENSG00000005302:031	168	99	126	167	157	180
ENSG00000005302:032	20	9	4	7	13	13
ENSG00000005302:033	87	62	72	102	81	105
ENSG00000005302:034	112	96	107	149	131	158
ENSG00000005302:035	66	58	61	97	83	103
ENSG00000005302:036	82	81	79	124	110	130
ENSG00000005302:037	52	25	48	96	13	41
ENSG00000005302:038	1	5	1	3	0	2
ENSG00000005302:039	90	83	84	134	122	145
ENSG00000005302:040	0	0	0	0	0	0
ENSG00000005302:041	0	0	0	0	0	0
ENSG00000005302:042	82	68	76	110	106	111
ENSG00000005302:043	68	52	61	101	89	101
ENSG00000005302:044	93	60	78	109	98	124
ENSG00000005302:045	161	106	145	184	185	196
ENSG00000005302:046	141	97	126	174	190	159
ENSG00000005302:047	92	60	85	123	139	106
ENSG00000005339:001	44	33	135	327	247	345
ENSG00000005339:002	168	168	584	1064	1003	1092
ENSG00000005339:003	36	27	115	222	190	220
ENSG00000005339:004	16	22	64	140	136	136
ENSG00000005339:005	9	13	34	73	69	70
ENSG00000005339:006	10	17	39	87	74	81
ENSG00000005339:007	23	26	79	152	125	148
ENSG00000005339:008	0	0	0	0	0	0
ENSG00000005339:009	21	27	85	159	136	155
ENSG00000005339:010	0	0	0	0	0	0
ENSG00000005339:011	22	23	64	125	110	118
ENSG00000005339:012	0	0	0	0	0	0
ENSG00000005339:013	15	22	47	99	75	81
ENSG00000005339:014	19	26	65	152	113	131
ENSG00000005339:015	14	18	44	113	95	90
ENSG00000005339:016	16	18	61	136	121	121
ENSG00000005339:017	0	0	5	0	0	6
ENSG00000005339:018	13	15	58	99	98	104
ENSG00000005339:019	9	14	37	64	72	73
ENSG00000005339:020	11	21	52	95	103	109
ENSG00000005339:021	0	0	0	0	0	0
ENSG00000005339:022	9	22	47	86	86	90
ENSG00000005339:023	7	14	40	66	73	69
ENSG00000005339:024	14	20	60	92	104	99
ENSG00000005339:025	0	0	0	0	0	0
ENSG00000005339:026	14	19	59	97	110	113
ENSG00000005339:027	10	17	57	97	113	101
ENSG00000005339:028	16	20	85	167	154	167
ENSG00000005339:029	15	18	69	134	117	136
ENSG00000005339:030	0	0	0	0	0	0
ENSG00000005339:031	15	19	66	131	119	130
ENSG00000005339:032	14	12	56	122	113	106
ENSG00000005339:033	20	18	89	157	164	159
ENSG00000005339:034	18	21	94	134	133	132
ENSG00000005339:035	27	30	127	186	186	212
ENSG00000005339:036	0	0	2	5	0	1
ENSG00000005339:037	0	0	2	6	0	1
ENSG00000005339:038	20	23	85	133	144	157
ENSG00000005339:039	11	20	71	107	132	111
ENSG00000005339:040	0	0	0	0	0	0
ENSG00000005339:041	8	16	48	71	89	77
ENSG00000005339:042	22	20	78	171	150	146
ENSG00000005339:043	11	7	33	109	72	78
ENSG00000005339:044	21	10	63	160	108	131
ENSG00000005339:045	15	11	70	147	118	148
ENSG00000005339:046	7	5	40	83	63	92
ENSG00000005339:047	12	13	60	127	98	122
ENSG00000005339:048	21	25	93	180	162	188
ENSG00000005339:049	4	7	19	41	23	43
ENSG00000005339:050	38	29	94	201	186	205
ENSG00000005339:051	28	23	71	158	169	150
ENSG00000005339:052	54	65	205	394	368	402
ENSG00000005339:053	28	27	77	140	143	137
ENSG00000005339:054	13	10	31	86	53	81
ENSG00000005379:001	0	0	0	0	0	0
ENSG00000005379:002	0	0	0	0	0	0
ENSG00000005379:003	0	0	0	0	0	0
ENSG00000005379:004	0	0	0	0	0	0
ENSG00000005379:005	0	0	0	0	0	1
ENSG00000005379:006	0	0	0	0	0	0
ENSG00000005379:007	0	0	0	0	0	1
ENSG00000005379:008	0	0	0	0	0	0
ENSG00000005379:009	0	0	0	0	0	0
ENSG00000005379:010	0	0	0	0	0	0
ENSG00000005379:011	0	0	0	1	0	2
ENSG00000005379:012	0	0	0	0	0	0
ENSG00000005379:013	0	0	0	1	0	1
ENSG00000005379:014	0	0	0	1	0	1
ENSG00000005379:015	0	0	0	1	0	1
ENSG00000005379:016	0	0	0	0	0	0
ENSG00000005379:017	0	0	0	0	0	0
ENSG00000005379:018	0	0	0	0	0	0
ENSG00000005379:019	0	0	0	0	0	0
ENSG00000005379:020	0	0	0	0	0	0
ENSG00000005379:021	0	0	0	0	0	0
ENSG00000005379:022	0	0	0	0	0	0
ENSG00000005379:023	0	0	0	0	0	0
ENSG00000005379:024	0	0	0	0	0	0
ENSG00000005379:025	0	0	0	0	0	0
ENSG00000005379:026	0	0	0	0	0	0
ENSG00000005379:027	0	0	0	0	0	0
ENSG00000005379:028	0	0	0	0	0	0
ENSG00000005379:029	0	0	0	0	0	6
ENSG00000005379:030	0	0	0	0	0	2
ENSG00000005379:031	0	0	0	0	0	0
ENSG00000005379:032	0	0	0	0	0	0
ENSG00000005379:033	0	0	0	0	0	0
ENSG00000005379:034	0	0	0	0	0	0
ENSG00000005379:035	0	0	0	0	0	0
ENSG00000005379:036	0	0	0	0	0	1
ENSG00000005379:037	0	0	0	0	0	4
ENSG00000005379:038	0	0	0	0	0	1
ENSG00000005379:039	0	0	0	0	0	2
ENSG00000005379:040	0	0	0	0	0	1
ENSG00000005379:041	0	0	0	0	0	0
ENSG00000005379:042	0	0	0	0	0	1
ENSG00000005379:043	0	0	0	1	0	1
ENSG00000005379:044	0	0	0	0	0	0
ENSG00000005379:045	0	0	0	1	0	1
ENSG00000005379:046	0	0	0	0	0	1
ENSG00000005379:047	0	0	0	0	0	1
ENSG00000005379:048	0	0	0	0	0	0
ENSG00000005379:049	0	0	0	0	0	0
ENSG00000005379:050	0	0	0	0	1	0
ENSG00000005379:051	0	0	0	0	1	0
ENSG00000005379:052	0	0	0	0	0	1
ENSG00000005379:053	0	0	0	0	0	1
ENSG00000005379:054	0	0	0	0	0	0
ENSG00000005379:055	0	0	0	0	0	0
ENSG00000005379:056	0	0	0	0	0	0
ENSG00000005379:057	0	0	0	0	0	0
ENSG00000005381:001	3	1	0	3	1	3
ENSG00000005381:002	1	0	0	0	0	0
ENSG00000005381:003	0	0	0	1	0	0
ENSG00000005381:004	0	0	0	1	0	1
ENSG00000005381:005	0	0	0	0	0	0
ENSG00000005381:006	0	0	0	2	0	0
ENSG00000005381:007	0	0	0	2	0	0
ENSG00000005381:008	1	0	0	1	0	1
ENSG00000005381:009	0	0	0	1	0	1
ENSG00000005381:010	0	0	0	1	0	1
ENSG00000005381:011	0	0	0	0	0	0
ENSG00000005381:012	1	0	0	1	0	1
ENSG00000005381:013	0	0	0	1	0	1
ENSG00000005381:014	0	0	0	0	0	0
ENSG00000005381:015	1	0	0	3	0	1
ENSG00000005381:016	1	0	0	2	0	0
ENSG00000005381:017	1	0	0	1	0	0
ENSG00000005381:018	0	0	0	0	0	0
ENSG00000005381:019	1	0	0	1	1	0
ENSG00000005381:020	1	0	0	0	1	0
ENSG00000005381:021	1	1	0	0	1	0
ENSG00000005381:022	0	0	0	0	0	0
ENSG00000005381:023	0	1	0	0	0	3
ENSG00000005381:024	0	1	0	0	0	3
ENSG00000005381:025	0	0	0	0	0	2
ENSG00000005421:001	0	0	0	0	0	0
ENSG00000005421:002	0	0	0	0	0	0
ENSG00000005421:003	0	0	0	0	0	0
ENSG00000005421:004	0	0	0	0	0	0
ENSG00000005421:005	0	0	0	0	0	0
ENSG00000005421:006	0	0	0	0	0	0
ENSG00000005421:007	0	0	0	0	0	0
ENSG00000005421:008	0	0	0	0	0	0
ENSG00000005421:009	0	0	0	0	0	0
ENSG00000005421:010	0	0	0	0	0	0
ENSG00000005421:011	0	0	0	0	0	0
ENSG00000005421:012	0	0	0	0	0	0
ENSG00000005421:013	0	0	0	0	0	0
ENSG00000005421:014	0	0	0	0	0	0
ENSG00000005421:015	0	0	0	0	0	0
ENSG00000005421:016	0	0	0	0	0	0
ENSG00000005421:017	0	0	0	0	0	0
ENSG00000005436:001	0	0	0	0	0	0
ENSG00000005436:002	75	72	38	124	94	80
ENSG00000005436:003	6	6	4	13	8	9
ENSG00000005436:004	14	14	12	28	25	16
ENSG00000005436:005	14	17	11	20	27	12
ENSG00000005436:006	10	14	6	19	20	10
ENSG00000005436:007	23	30	16	40	46	32
ENSG00000005436:008	13	24	12	20	33	24
ENSG00000005436:009	30	35	18	32	53	39
ENSG00000005436:010	27	26	11	35	46	35
ENSG00000005436:011	30	23	6	32	33	31
ENSG00000005436:012	31	21	11	29	29	31
ENSG00000005436:013	28	26	14	29	35	32
ENSG00000005436:014	32	32	18	38	36	28
ENSG00000005436:015	27	24	18	31	32	23
ENSG00000005436:016	26	29	15	25	33	26
ENSG00000005436:017	29	31	21	30	46	31
ENSG00000005436:018	11	9	10	12	16	10
ENSG00000005436:019	0	0	0	0	0	0
ENSG00000005436:020	0	0	0	0	0	0
ENSG00000005436:021	8	17	13	12	16	12
ENSG00000005436:022	28	41	22	47	38	23
ENSG00000005436:023	0	0	0	0	0	0
ENSG00000005436:024	19	31	17	39	31	14
ENSG00000005436:025	23	34	25	43	35	15
ENSG00000005436:026	24	32	22	46	35	22
ENSG00000005436:027	0	0	0	0	0	0
ENSG00000005436:028	15	18	4	22	15	16
ENSG00000005436:029	32	37	13	44	42	35
ENSG00000005436:030	36	47	16	52	52	43
ENSG00000005436:031	36	60	22	59	56	41
ENSG00000005436:032	8	4	3	9	5	2
ENSG00000005436:033	14	36	12	25	27	20
ENSG00000005436:034	18	54	14	41	50	32
ENSG00000005436:035	2	5	0	5	6	1
ENSG00000005436:036	2	5	0	4	5	1
ENSG00000005436:037	2	4	0	4	4	1
ENSG00000005436:038	1	2	0	3	3	1
ENSG00000005448:001	0	0	0	0	0	0
ENSG00000005448:002	0	0	0	0	0	1
ENSG00000005448:003	4	4	0	1	5	5
ENSG00000005448:004	5	11	0	7	12	8
ENSG00000005448:005	6	13	0	8	13	10
ENSG00000005448:006	6	14	0	9	13	10
ENSG00000005448:007	17	37	5	28	35	22
ENSG00000005448:008	0	0	0	0	0	0
ENSG00000005448:009	1	8	1	5	7	2
ENSG00000005448:010	23	42	6	41	42	21
ENSG00000005448:011	59	115	15	100	111	82
ENSG00000005448:012	0	0	0	0	0	0
ENSG00000005448:013	0	0	0	0	0	0
ENSG00000005448:014	46	87	8	77	90	66
ENSG00000005448:015	0	0	0	0	0	0
ENSG00000005448:016	0	0	0	0	0	0
ENSG00000005448:017	50	90	13	83	94	67
ENSG00000005448:018	2	1	1	1	1	5
ENSG00000005448:019	40	72	13	68	80	46
ENSG00000005448:020	36	76	13	63	64	38
ENSG00000005448:021	0	0	0	0	0	0
ENSG00000005448:022	60	114	26	120	111	66
ENSG00000005448:023	0	0	0	0	0	0
ENSG00000005448:024	0	0	0	0	0	0
ENSG00000005448:025	49	96	18	108	91	69
ENSG00000005448:026	0	0	0	0	0	0
ENSG00000005448:027	0	0	0	0	0	0
ENSG00000005448:028	32	71	8	65	62	52
ENSG00000005448:029	51	116	15	105	95	89
ENSG00000005448:030	30	77	9	67	59	60
ENSG00000005448:031	23	49	7	48	51	45
ENSG00000005448:032	26	49	8	47	56	46
ENSG00000005448:033	19	33	6	28	36	29
ENSG00000005448:034	16	31	6	22	34	24
